日期,时间,金价(USD/盎司),金价(CNY/克)
2026-03-17,11:05:00,5025.70,1114.90
2026-03-17,11:10:00,5023.60,1114.44
2026-03-17,11:15:00,5023.90,1114.50
2026-03-17,11:20:00,5028.00,1115.41
2026-03-17,11:25:00,5030.00,1115.86
2026-03-17,11:30:00,5033.80,1116.70
2026-03-17,11:35:00,5031.40,1116.17
2026-03-17,11:40:00,5030.50,1115.97
2026-03-17,11:45:00,5029.80,1115.81
2026-03-17,11:50:00,5028.20,1115.46
2026-03-17,11:55:00,5030.70,1116.01
2026-03-17,12:00:00,5028.00,1115.41
2026-03-17,12:05:00,5029.10,1115.66
2026-03-17,12:10:00,5029.20,1115.68
2026-03-17,12:15:00,5029.80,1115.81
2026-03-17,12:20:00,5028.70,1115.57
2026-03-17,12:25:00,5031.20,1116.12
2026-03-17,12:30:00,5031.20,1116.12
2026-03-17,12:35:00,5034.80,1116.92
2026-03-17,12:40:00,5035.00,1116.96
2026-03-17,12:45:00,5035.10,1116.99
2026-03-17,12:50:00,5040.40,1118.16
2026-03-17,13:00:00,5039.50,1117.96
2026-03-17,13:05:00,5038.20,1117.67
2026-03-17,13:10:00,5035.90,1117.16
2026-03-17,13:15:00,5037.90,1117.61
2026-03-17,13:20:00,5039.10,1117.87
2026-03-17,13:25:00,5037.30,1117.47
2026-03-17,13:30:00,5036.40,1117.27
2026-03-17,13:35:00,5038.70,1117.79
2026-03-17,13:40:00,5036.30,1117.25
2026-03-17,13:45:00,5036.00,1117.19
2026-03-17,13:50:00,5030.80,1116.03
2026-03-17,13:55:00,5027.60,1115.32
2026-03-17,14:00:00,5023.60,1114.44
2026-03-17,14:05:00,5018.60,1113.33
2026-03-17,14:10:00,5009.60,1111.33
2026-03-17,14:15:00,5011.40,1111.73
2026-03-17,14:20:00,5010.70,1111.57
2026-03-17,14:25:00,5010.60,1111.55
2026-03-17,14:35:00,5015.70,1112.68
2026-03-17,14:40:00,5013.80,1112.26
2026-03-17,14:45:00,5015.40,1112.62
2026-03-17,14:50:00,5014.40,1112.39
2026-03-17,14:55:00,5011.70,1111.80
2026-03-17,15:00:00,5010.70,1111.57
2026-03-17,15:05:00,5013.50,1112.19
2026-03-17,15:10:00,5014.00,1112.31
2026-03-17,15:15:00,5015.60,1112.66
2026-03-17,15:20:00,5012.90,1112.06
2026-03-17,15:25:00,5012.30,1111.93
2026-03-17,15:30:00,5017.10,1112.99
2026-03-17,15:35:00,5023.70,1114.46
2026-03-17,15:40:00,5027.70,1115.34
2026-03-17,15:45:00,5024.90,1114.72
2026-03-17,15:50:00,5025.00,1114.75
2026-03-17,15:55:00,5020.50,1113.75
2026-03-17,16:00:00,5023.00,1114.30
2026-03-17,16:05:00,5024.70,1114.68
2026-03-17,16:10:00,5024.10,1114.55
2026-03-17,16:15:00,5022.90,1114.28
2026-03-17,16:20:00,5025.90,1114.95
2026-03-17,16:25:00,5024.70,1114.68
2026-03-17,16:30:00,5020.80,1113.81
2026-03-17,16:35:00,5024.10,1114.55
2026-03-17,16:40:00,5021.80,1114.04
2026-03-17,16:45:00,5024.90,1114.72
2026-03-17,16:50:00,5024.40,1114.61
2026-03-17,16:55:00,5023.30,1114.37
2026-03-17,17:00:00,5023.10,1114.32
2026-03-17,17:05:00,5021.80,1114.04
2026-03-17,17:10:00,5018.20,1113.24
2026-03-17,17:15:00,5016.90,1112.95
2026-03-17,17:20:00,5015.60,1112.66
2026-03-17,17:25:00,5018.80,1113.37
2026-03-17,17:30:00,5020.20,1113.68
2026-03-17,17:35:00,5015.20,1112.57
2026-03-17,17:40:00,5016.80,1112.93
2026-03-17,17:45:00,5014.00,1112.31
2026-03-17,17:50:00,5015.30,1112.59
2026-03-17,17:55:00,5014.50,1112.42
2026-03-17,18:00:00,5013.60,1112.22
2026-03-17,18:05:00,5010.70,1111.57
2026-03-17,18:10:00,5003.60,1110.00
2026-03-17,18:15:00,5006.30,1110.60
2026-03-17,18:20:00,5005.70,1110.46
2026-03-17,18:25:00,5008.50,1111.09
2026-03-17,18:30:00,5005.60,1110.44
2026-03-17,18:35:00,5006.40,1110.62
2026-03-17,18:40:00,5002.80,1109.82
2026-03-17,18:45:00,4996.40,1108.40
2026-03-17,18:50:00,5000.20,1109.24
2026-03-17,18:55:00,5004.70,1110.24
2026-03-17,19:00:00,5001.20,1109.47
2026-03-17,19:05:00,5002.30,1109.71
2026-03-17,19:10:00,5005.00,1110.31
2026-03-17,19:15:00,5003.90,1110.07
2026-03-17,19:20:00,5009.50,1111.31
2026-03-17,19:25:00,5009.20,1111.24
2026-03-17,19:30:00,5008.00,1110.97
2026-03-17,19:35:00,5007.90,1110.95
2026-03-17,19:40:00,5009.30,1111.26
2026-03-17,19:45:00,5008.60,1111.11
2026-03-17,19:50:00,5011.40,1111.73
2026-03-17,19:55:00,5008.00,1110.97
2026-03-17,20:00:00,5005.20,1110.35
2026-03-17,20:05:00,5003.30,1109.93
2026-03-17,20:10:00,5008.40,1111.06
2026-03-17,20:15:00,5009.70,1111.35
2026-03-17,20:20:00,5010.10,1111.44
2026-03-17,20:25:00,5016.10,1112.77
2026-03-17,20:30:00,5021.30,1113.93
2026-03-17,20:35:00,5023.10,1114.32
2026-03-17,20:40:00,5018.90,1113.39
2026-03-17,20:45:00,5018.40,1113.28
2026-03-17,20:50:00,5012.30,1111.93
2026-03-17,20:55:00,5013.80,1112.26
2026-03-17,21:00:00,5012.80,1112.04
2026-03-17,21:05:00,5015.20,1112.57
2026-03-17,21:10:00,5015.30,1112.59
2026-03-17,21:15:00,5017.40,1113.06
2026-03-17,21:20:00,5017.40,1113.06
2026-03-17,21:25:00,5016.00,1112.75
2026-03-17,21:30:00,5012.50,1111.97
2026-03-17,21:35:00,5023.50,1114.41
2026-03-17,21:40:00,5023.30,1114.37
2026-03-17,21:45:00,5030.90,1116.05
2026-03-17,21:50:00,5024.30,1114.59
2026-03-17,21:55:00,5010.40,1111.51
2026-03-17,22:00:00,5017.40,1113.06
2026-03-17,22:05:00,5011.40,1111.73
2026-03-17,22:10:00,5020.20,1113.68
2026-03-17,22:15:00,5019.90,1113.61
2026-03-17,22:20:00,5016.70,1112.90
2026-03-17,22:25:00,5012.10,1111.88
2026-03-17,22:30:00,5009.60,1111.33
2026-03-17,22:35:00,5010.60,1111.55
2026-03-17,22:40:00,5008.90,1111.17
2026-03-17,22:45:00,5014.90,1112.51
2026-03-17,22:50:00,5019.60,1113.55
2026-03-17,22:55:00,5011.80,1111.82
2026-03-17,23:00:00,5011.50,1111.75
2026-03-17,23:05:00,5015.70,1112.68
2026-03-17,23:10:00,5011.40,1111.73
2026-03-17,23:15:00,5011.20,1111.68
2026-03-17,23:20:00,5011.30,1111.71
2026-03-17,23:25:00,5009.10,1111.22
2026-03-17,23:30:00,4999.60,1109.11
2026-03-17,23:35:00,4998.20,1108.80
2026-03-17,23:40:00,4984.70,1105.81
2026-03-17,23:45:00,4981.70,1105.14
2026-03-17,23:50:00,4993.00,1107.65
2026-03-17,23:55:00,4998.10,1108.78
2026-03-18,00:00:00,4999.80,1109.16
2026-03-18,00:05:00,5006.80,1109.10
2026-03-18,00:10:00,5012.50,1110.36
2026-03-18,00:15:00,5011.80,1110.21
2026-03-18,00:20:00,5010.80,1109.98
2026-03-18,00:25:00,5006.90,1109.12
2026-03-18,00:30:00,5004.40,1108.57
2026-03-18,00:35:00,5005.10,1110.33
2026-03-18,00:40:00,5003.50,1109.98
2026-03-18,00:45:00,5002.80,1109.82
2026-03-18,00:50:00,5000.70,1109.36
2026-03-18,00:55:00,4999.90,1109.18
2026-03-18,01:00:00,5004.60,1110.22
2026-03-18,01:05:00,5006.80,1110.71
2026-03-18,01:10:00,5006.80,1110.71
2026-03-18,01:15:00,5005.30,1110.38
2026-03-18,01:20:00,5003.70,1110.02
2026-03-18,01:25:00,5007.60,1110.89
2026-03-18,01:30:00,5007.90,1110.95
2026-03-18,01:35:00,5003.70,1110.02
2026-03-18,01:40:00,5005.80,1110.49
2026-03-18,01:45:00,4999.30,1109.04
2026-03-18,01:50:00,4999.90,1109.18
2026-03-18,01:55:00,5003.00,1109.87
2026-03-18,02:00:00,5002.60,1109.78
2026-03-18,02:05:00,5005.70,1110.46
2026-03-18,02:10:00,5007.80,1110.93
2026-03-18,02:15:00,5007.40,1110.84
2026-03-18,02:20:00,5007.50,1110.86
2026-03-18,02:25:00,5008.60,1111.11
2026-03-18,02:30:00,5006.10,1110.55
2026-03-18,02:35:00,5003.20,1109.91
2026-03-18,02:40:00,5003.80,1110.04
2026-03-18,02:45:00,5004.70,1110.24
2026-03-18,02:50:00,5008.00,1110.97
2026-03-18,02:55:00,5007.40,1110.84
2026-03-18,03:00:00,5005.10,1110.33
2026-03-18,03:05:00,5005.10,1110.33
2026-03-18,03:10:00,5004.70,1110.24
2026-03-18,03:15:00,5002.50,1109.75
2026-03-18,03:20:00,5002.40,1109.73
2026-03-18,03:25:00,5001.00,1109.42
2026-03-18,03:30:00,5001.00,1109.42
2026-03-18,03:35:00,4999.30,1109.04
2026-03-18,03:40:00,5000.90,1109.40
2026-03-18,03:45:00,5003.90,1110.07
2026-03-18,03:50:00,5001.90,1109.62
2026-03-18,03:55:00,5002.00,1109.64
2026-03-18,04:00:00,5000.20,1109.24
2026-03-18,04:05:00,5002.60,1109.78
2026-03-18,04:10:00,5006.60,1110.66
2026-03-18,04:15:00,5005.20,1110.35
2026-03-18,04:20:00,5004.60,1110.22
2026-03-18,04:25:00,5003.30,1109.93
2026-03-18,04:30:00,5004.60,1110.22
2026-03-18,04:35:00,5005.50,1110.42
2026-03-18,04:40:00,5004.90,1110.29
2026-03-18,04:45:00,5004.90,1110.29
2026-03-18,04:50:00,5005.20,1110.35
2026-03-18,04:55:00,5003.00,1109.87
2026-03-18,05:00:00,5006.60,1110.66
2026-03-18,05:05:00,5007.00,1110.75
2026-03-18,05:10:00,5007.00,1110.75
2026-03-18,05:15:00,5007.00,1110.75
2026-03-18,05:20:00,5007.00,1110.75
2026-03-18,05:25:00,5007.00,1110.75
2026-03-18,05:30:00,5007.00,1110.75
2026-03-18,05:35:00,5007.00,1110.75
2026-03-18,05:40:00,5007.00,1110.75
2026-03-18,05:45:00,5007.00,1110.75
2026-03-18,05:50:00,5007.00,1110.75
2026-03-18,05:55:00,5007.00,1110.75
2026-03-18,06:00:00,5007.00,1110.75
2026-03-18,06:05:00,5002.20,1109.69
2026-03-18,06:10:00,5000.00,1109.20
2026-03-18,06:15:00,5003.70,1110.02
2026-03-18,06:20:00,5001.80,1109.60
2026-03-18,06:25:00,5002.70,1109.80
2026-03-18,06:30:00,5003.50,1109.98
2026-03-18,06:35:00,4998.50,1108.87
2026-03-18,06:40:00,5000.50,1109.31
2026-03-18,06:45:00,4999.20,1109.02
2026-03-18,06:50:00,5001.10,1109.44
2026-03-18,06:55:00,5001.10,1109.44
2026-03-18,07:00:00,5001.20,1109.47
2026-03-18,07:05:00,5001.50,1109.53
2026-03-18,07:10:00,5001.30,1109.49
2026-03-18,07:15:00,5000.10,1109.22
2026-03-18,07:20:00,5001.50,1109.53
2026-03-18,07:25:00,5002.00,1109.64
2026-03-18,07:30:00,5001.20,1109.47
2026-03-18,07:35:00,5003.60,1110.00
2026-03-18,07:40:00,5002.90,1109.84
2026-03-18,07:45:00,5004.00,1110.09
2026-03-18,07:50:00,5002.80,1109.82
2026-03-18,07:55:00,5004.10,1110.11
2026-03-18,10:00:00,5000.20,1107.64
2026-03-18,10:05:00,5003.00,1108.26
2026-03-18,10:10:00,5000.40,1107.68
2026-03-18,10:15:00,5001.40,1107.90
2026-03-18,10:20:00,5004.10,1108.50
2026-03-18,10:25:00,5006.10,1108.94
2026-03-18,10:30:00,5004.00,1108.48
2026-03-18,10:35:00,5001.90,1108.01
2026-03-18,10:40:00,5004.00,1108.48
2026-03-18,10:45:00,5002.90,1108.23
2026-03-18,10:50:00,5004.70,1108.63
2026-03-18,10:55:00,4999.20,1107.42
2026-03-18,11:00:00,4992.20,1105.86
2026-03-18,11:05:00,4992.10,1105.84
2026-03-18,11:10:00,4993.60,1106.17
2026-03-18,11:15:00,4995.40,1106.57
2026-03-18,11:20:00,4996.20,1106.75
2026-03-18,11:25:00,4997.30,1106.99
2026-03-18,11:30:00,4996.20,1106.75
2026-03-18,11:35:00,4997.50,1107.04
2026-03-18,11:40:00,4997.50,1107.04
2026-03-18,11:45:00,4995.80,1106.66
2026-03-18,11:50:00,4995.10,1106.51
2026-03-18,11:55:00,4994.80,1106.44
2026-03-18,12:00:00,4991.30,1105.67
2026-03-18,12:05:00,4991.30,1105.67
2026-03-18,12:10:00,4993.50,1106.15
2026-03-18,12:15:00,4991.10,1105.62
2026-03-18,12:20:00,4993.00,1106.04
2026-03-18,12:25:00,4992.70,1105.98
2026-03-18,12:30:00,4992.00,1105.82
2026-03-18,12:35:00,4988.50,1105.04
2026-03-18,12:40:00,4985.10,1104.29
2026-03-18,12:45:00,4985.40,1104.36
2026-03-18,12:50:00,4986.30,1104.56
2026-03-18,12:55:00,4985.40,1104.36
2026-03-18,13:00:00,4987.10,1104.73
2026-03-18,13:05:00,4986.30,1104.56
2026-03-18,13:10:00,4991.20,1105.64
2026-03-18,13:15:00,4991.30,1105.67
2026-03-18,13:20:00,4988.30,1105.00
2026-03-18,13:25:00,4993.10,1106.06
2026-03-18,13:30:00,4991.40,1105.69
2026-03-18,13:35:00,4991.30,1105.67
2026-03-18,13:40:00,5000.00,1107.59
2026-03-18,13:45:00,5001.50,1107.92
2026-03-18,13:50:00,5000.70,1107.75
2026-03-18,13:55:00,5001.60,1107.95
2026-03-18,14:00:00,4996.40,1106.79
2026-03-18,14:05:00,5000.10,1107.61
2026-03-18,14:10:00,5001.40,1107.90
2026-03-18,14:15:00,5007.80,1109.32
2026-03-18,14:20:00,5010.80,1109.98
2026-03-18,14:25:00,5010.00,1109.81
2026-03-18,14:30:00,5009.80,1109.76
2026-03-18,14:35:00,5013.80,1110.65
2026-03-18,14:40:00,5014.10,1110.72
2026-03-18,14:45:00,5012.40,1110.34
2026-03-18,14:50:00,5014.30,1110.76
2026-03-18,14:55:00,5010.20,1109.85
2026-03-18,15:00:00,5009.90,1109.79
2026-03-18,15:05:00,5012.20,1110.29
2026-03-18,15:10:00,5013.60,1110.61
2026-03-18,15:15:00,5011.70,1110.18
2026-03-18,15:25:00,5009.40,1109.67
2026-03-18,15:30:00,5009.60,1109.72
2026-03-18,15:35:00,5009.20,1109.63
2026-03-18,15:40:00,5008.00,1109.36
2026-03-18,15:45:00,5006.60,1109.05
2026-03-18,15:50:00,4997.70,1107.08
2026-03-18,15:55:00,4995.00,1106.48
2026-03-18,16:00:00,4996.10,1106.73
2026-03-18,16:05:00,4997.60,1107.06
2026-03-18,16:10:00,4989.50,1105.27
2026-03-18,16:15:00,4995.00,1106.48
2026-03-18,16:20:00,4992.30,1105.89
2026-03-18,16:25:00,4985.50,1104.38
2026-03-18,16:30:00,4989.20,1105.20
2026-03-18,16:35:00,4991.70,1105.75
2026-03-18,16:40:00,4989.60,1105.29
2026-03-18,16:45:00,4987.80,1104.89
2026-03-18,16:50:00,4990.00,1105.38
2026-03-18,16:55:00,4988.60,1105.07
2026-03-18,17:00:00,4989.20,1105.20
2026-03-18,17:05:00,4989.10,1105.18
2026-03-18,17:10:00,4991.30,1105.67
2026-03-18,17:15:00,4988.50,1105.04
2026-03-18,17:20:00,4988.30,1105.00
2026-03-18,17:25:00,4992.70,1105.98
2026-03-18,17:30:00,4991.90,1105.80
2026-03-18,17:35:00,4994.70,1106.42
2026-03-18,17:40:00,4996.40,1106.79
2026-03-18,17:45:00,4994.20,1106.31
2026-03-18,17:50:00,4993.40,1106.13
2026-03-18,17:55:00,4994.30,1106.33
2026-03-18,18:00:00,4993.60,1106.17
2026-03-18,18:05:00,4990.70,1105.53
2026-03-18,18:10:00,4992.00,1105.82
2026-03-18,18:20:00,4989.80,1105.33
2026-03-18,18:25:00,4991.70,1105.75
2026-03-18,18:30:00,4985.00,1104.27
2026-03-18,18:35:00,4983.00,1103.83
2026-03-18,18:40:00,4976.50,1102.39
2026-03-18,18:45:00,4976.70,1102.43
2026-03-18,18:50:00,4979.50,1103.05
2026-03-18,18:55:00,4974.70,1101.99
2026-03-18,19:05:00,4961.00,1098.95
2026-03-18,19:10:00,4954.40,1097.49
2026-03-18,19:15:00,4962.70,1099.33
2026-03-18,19:20:00,4970.90,1101.15
2026-03-18,19:25:00,4969.20,1100.77
2026-03-18,19:30:00,4949.00,1096.29
2026-03-18,19:35:00,4961.60,1099.09
2026-03-18,19:40:00,4950.20,1096.56
2026-03-18,19:45:00,4940.50,1094.41
2026-03-18,19:50:00,4936.00,1093.42
2026-03-18,19:55:00,4933.50,1092.86
2026-03-18,20:00:00,4927.10,1091.44
2026-03-18,20:05:00,4924.30,1090.82
2026-03-18,20:10:00,4918.40,1089.52
2026-03-18,20:15:00,4908.50,1087.32
2026-03-18,20:20:00,4900.30,1085.51
2026-03-18,20:25:00,4905.40,1086.64
2026-03-18,20:30:00,4900.10,1085.46
2026-03-18,20:35:00,4888.10,1082.80
2026-03-18,20:40:00,4883.10,1081.70
2026-03-18,20:45:00,4876.70,1080.28
2026-03-18,20:50:00,4876.50,1080.23
2026-03-18,20:55:00,4889.70,1083.16
2026-03-18,21:00:00,4882.00,1081.45
2026-03-18,21:05:00,4862.00,1077.02
2026-03-18,21:10:00,4865.60,1077.82
2026-03-18,21:15:00,4865.20,1077.73
2026-03-18,21:20:00,4843.90,1073.01
2026-03-18,21:25:00,4862.10,1077.05
2026-03-18,21:30:00,4859.10,1076.38
2026-03-18,21:35:00,4852.10,1074.83
2026-03-18,21:40:00,4863.70,1077.40
2026-03-18,21:45:00,4872.50,1079.35
2026-03-18,21:50:00,4871.60,1079.15
2026-03-18,21:55:00,4869.10,1078.60
2026-03-18,22:00:00,4878.10,1080.59
2026-03-18,22:05:00,4885.60,1082.25
2026-03-18,22:10:00,4894.20,1084.16
2026-03-18,22:15:00,4883.20,1081.72
2026-03-18,22:20:00,4873.90,1079.66
2026-03-18,22:25:00,4868.90,1078.55
2026-03-18,22:30:00,4865.20,1077.73
2026-03-18,22:35:00,4865.80,1077.86
2026-03-18,22:40:00,4864.80,1077.64
2026-03-18,22:45:00,4861.60,1076.93
2026-03-18,22:50:00,4868.70,1078.51
2026-03-18,22:55:00,4862.60,1077.16
2026-03-18,23:00:00,4872.50,1079.35
2026-03-18,23:05:00,4870.00,1078.79
2026-03-18,23:10:00,4878.50,1080.68
2026-03-18,23:15:00,4875.10,1079.92
2026-03-18,23:20:00,4876.10,1080.15
2026-03-18,23:25:00,4871.60,1079.15
2026-03-18,23:30:00,4874.30,1079.75
2026-03-18,23:35:00,4875.30,1079.97
2026-03-18,23:40:00,4874.50,1079.79
2026-03-18,23:45:00,4869.20,1078.62
2026-03-18,23:50:00,4864.20,1077.51
2026-03-18,23:55:00,4864.80,1077.64
2026-03-19,00:00:00,4864.80,1077.64
2026-03-19,00:05:00,4846.40,1073.57
2026-03-19,00:10:00,4845.30,1073.32
2026-03-19,00:15:00,4844.10,1073.06
2026-03-19,00:20:00,4841.00,1072.37
2026-03-19,00:25:00,4844.10,1073.06
2026-03-19,00:30:00,4844.60,1073.17
2026-03-19,00:35:00,4844.60,1073.17
2026-03-19,00:40:00,4844.90,1073.23
2026-03-19,00:45:00,4840.90,1072.35
2026-03-19,00:50:00,4844.90,1073.23
2026-03-19,00:55:00,4887.70,1082.72
2026-03-19,01:00:00,4890.70,1083.38
2026-03-19,01:05:00,4890.20,1083.27
2026-03-19,01:10:00,4887.80,1082.74
2026-03-19,01:15:00,4887.50,1082.67
2026-03-19,01:20:00,4888.60,1082.92
2026-03-19,01:25:00,4893.30,1083.96
2026-03-19,01:30:00,4893.30,1083.96
2026-03-19,01:35:00,4894.20,1084.16
2026-03-19,01:40:00,4899.70,1085.37
2026-03-19,01:45:00,4894.40,1084.20
2026-03-19,01:50:00,4892.10,1083.69
2026-03-19,01:55:00,4890.60,1083.36
2026-03-19,02:00:00,4892.60,1083.80
2026-03-19,02:05:00,4885.10,1082.14
2026-03-19,02:10:00,4886.70,1082.49
2026-03-19,02:15:00,4890.50,1083.34
2026-03-19,02:20:00,4885.60,1082.25
2026-03-19,02:25:00,4883.90,1081.87
2026-03-19,02:30:00,4885.20,1082.16
2026-03-19,02:35:00,4875.60,1080.04
2026-03-19,02:40:00,4878.70,1080.72
2026-03-19,02:45:00,4881.90,1081.43
2026-03-19,02:50:00,4872.90,1079.44
2026-03-19,02:55:00,4866.00,1077.91
2026-03-19,03:00:00,4859.70,1076.51
2026-03-19,03:05:00,4850.90,1074.56
2026-03-19,03:10:00,4856.50,1075.80
2026-03-19,03:15:00,4859.90,1076.56
2026-03-19,03:20:00,4863.10,1077.27
2026-03-19,03:25:00,4847.20,1073.74
2026-03-19,03:30:00,4850.10,1074.39
2026-03-19,03:35:00,4852.90,1075.01
2026-03-19,03:40:00,4859.10,1076.38
2026-03-19,03:45:00,4850.80,1074.54
2026-03-19,03:50:00,4844.60,1073.17
2026-03-19,03:55:00,4846.20,1073.52
2026-03-19,04:00:00,4842.00,1072.59
2026-03-19,04:05:00,4848.80,1074.10
2026-03-19,04:10:00,4841.30,1072.44
2026-03-19,04:15:00,4835.20,1071.09
2026-03-19,04:20:00,4822.60,1068.30
2026-03-19,04:25:00,4825.40,1068.92
2026-03-19,04:30:00,4812.90,1066.15
2026-03-19,04:35:00,4810.90,1065.70
2026-03-19,04:40:00,4819.20,1067.54
2026-03-19,04:45:00,4821.80,1068.12
2026-03-19,04:50:00,4826.00,1069.05
2026-03-19,04:55:00,4822.00,1068.16
2026-03-19,05:00:00,4819.90,1067.70
2026-03-19,05:05:00,4819.70,1067.65
2026-03-19,05:10:00,4819.70,1067.65
2026-03-19,05:15:00,4819.70,1067.65
2026-03-19,05:20:00,4819.70,1067.65
2026-03-19,05:25:00,4819.70,1067.65
2026-03-19,05:30:00,4819.70,1067.65
2026-03-19,05:35:00,4819.70,1067.65
2026-03-19,05:40:00,4819.70,1067.65
2026-03-19,05:45:00,4819.70,1067.65
2026-03-19,05:50:00,4819.70,1067.65
2026-03-19,05:55:00,4819.70,1067.65
2026-03-19,06:00:00,4819.70,1067.65
2026-03-19,06:05:00,4832.90,1070.58
2026-03-19,06:10:00,4826.30,1069.11
2026-03-19,06:15:00,4820.30,1067.79
2026-03-19,06:20:00,4817.60,1067.19
2026-03-19,06:25:00,4812.10,1065.97
2026-03-19,06:30:00,4821.00,1067.94
2026-03-19,06:35:00,4813.90,1066.37
2026-03-19,06:40:00,4826.60,1069.18
2026-03-19,06:45:00,4827.40,1069.36
2026-03-19,06:50:00,4838.00,1071.71
2026-03-19,06:55:00,4836.70,1071.42
2026-03-19,07:00:00,4831.30,1070.22
2026-03-19,07:05:00,4837.80,1071.66
2026-03-19,07:10:00,4835.60,1071.17
2026-03-19,07:15:00,4836.50,1071.37
2026-03-19,07:20:00,4830.20,1069.98
2026-03-19,07:25:00,4833.70,1070.75
2026-03-19,07:30:00,4839.90,1072.13
2026-03-19,07:35:00,4838.00,1071.71
2026-03-19,07:40:00,4839.00,1071.93
2026-03-19,07:45:00,4839.20,1071.97
2026-03-19,07:50:00,4836.90,1071.46
2026-03-19,07:55:00,4835.80,1071.22
2026-03-19,10:00:00,4855.90,1075.67
2026-03-19,10:05:00,4848.00,1073.92
2026-03-19,10:10:00,4848.90,1074.12
2026-03-19,10:20:00,4853.70,1075.18
2026-03-19,10:25:00,4857.00,1075.92
2026-03-19,10:30:00,4858.90,1076.34
2026-03-19,10:35:00,4855.60,1075.61
2026-03-19,10:40:00,4857.50,1076.03
2026-03-19,10:45:00,4861.70,1076.96
2026-03-19,10:50:00,4859.20,1076.40
2026-03-19,10:55:00,4859.60,1076.49
2026-03-19,11:00:00,4856.30,1075.76
2026-03-19,11:05:00,4857.60,1076.05
2026-03-19,11:10:00,4857.80,1076.09
2026-03-19,11:15:00,4862.50,1077.13
2026-03-19,11:20:00,4865.50,1077.80
2026-03-19,11:25:00,4860.20,1076.62
2026-03-19,11:30:00,4860.10,1076.60
2026-03-19,11:35:00,4856.10,1075.72
2026-03-19,11:40:00,4854.30,1075.32
2026-03-19,11:45:00,4857.00,1075.92
2026-03-19,11:50:00,4856.30,1075.76
2026-03-19,11:55:00,4853.90,1075.23
2026-03-19,12:00:00,4852.50,1074.92
2026-03-19,12:05:00,4851.90,1074.79
2026-03-19,12:10:00,4850.30,1074.43
2026-03-19,12:15:00,4851.20,1074.63
2026-03-19,12:20:00,4851.90,1074.79
2026-03-19,12:25:00,4853.00,1075.03
2026-03-19,12:30:00,4854.00,1075.25
2026-03-19,12:35:00,4852.20,1074.85
2026-03-19,12:40:00,4852.00,1074.81
2026-03-19,12:45:00,4851.60,1074.72
2026-03-19,12:50:00,4847.40,1073.79
2026-03-19,12:55:00,4849.90,1074.34
2026-03-19,13:00:00,4850.70,1074.52
2026-03-19,13:05:00,4849.30,1074.21
2026-03-19,13:10:00,4852.10,1074.83
2026-03-19,13:15:00,4851.00,1074.59
2026-03-19,13:20:00,4853.00,1075.03
2026-03-19,13:25:00,4850.70,1074.52
2026-03-19,13:30:00,4848.10,1073.94
2026-03-19,13:35:00,4841.40,1072.46
2026-03-19,13:40:00,4837.30,1071.55
2026-03-19,13:45:00,4835.70,1071.20
2026-03-19,13:50:00,4838.90,1071.91
2026-03-19,13:55:00,4838.30,1071.77
2026-03-19,14:00:00,4831.00,1070.16
2026-03-19,14:05:00,4838.00,1071.71
2026-03-19,14:10:00,4832.90,1070.58
2026-03-19,14:15:00,4835.20,1071.09
2026-03-19,14:20:00,4825.60,1068.96
2026-03-19,14:25:00,4818.20,1067.32
2026-03-19,14:30:00,4821.20,1067.98
2026-03-19,14:35:00,4814.80,1066.57
2026-03-19,14:40:00,4797.30,1062.69
2026-03-19,14:45:00,4788.80,1060.81
2026-03-19,14:50:00,4763.10,1055.11
2026-03-19,14:55:00,4754.80,1053.28
2026-03-19,15:00:00,4768.40,1056.29
2026-03-19,15:05:00,4768.70,1056.36
2026-03-19,15:10:00,4781.80,1059.26
2026-03-19,15:15:00,4780.40,1058.95
2026-03-19,15:20:00,4778.00,1058.42
2026-03-19,15:25:00,4767.80,1056.16
2026-03-19,15:35:00,4766.00,1055.76
2026-03-19,15:40:00,4770.60,1056.78
2026-03-19,15:45:00,4754.10,1053.12
2026-03-19,15:50:00,4751.30,1052.50
2026-03-19,15:55:00,4751.50,1052.55
2026-03-19,16:00:00,4735.70,1049.05
2026-03-19,16:05:00,4738.00,1049.55
2026-03-19,16:10:00,4716.30,1044.75
2026-03-19,16:15:00,4707.70,1042.84
2026-03-19,16:20:00,4729.40,1047.65
2026-03-19,16:25:00,4731.60,1048.14
2026-03-19,16:30:00,4725.70,1046.83
2026-03-19,16:35:00,4708.40,1043.00
2026-03-19,16:40:00,4713.80,1044.19
2026-03-19,16:45:00,4692.80,1039.54
2026-03-19,16:50:00,4717.80,1045.08
2026-03-19,16:55:00,4717.70,1045.06
2026-03-19,17:00:00,4706.30,1042.53
2026-03-19,17:05:00,4720.50,1045.68
2026-03-19,17:10:00,4698.80,1040.87
2026-03-19,17:15:00,4690.30,1038.99
2026-03-19,17:20:00,4710.30,1043.42
2026-03-19,17:25:00,4719.80,1045.52
2026-03-19,17:30:00,4709.90,1043.33
2026-03-19,17:35:00,4726.20,1046.94
2026-03-19,17:40:00,4716.60,1044.81
2026-03-19,17:45:00,4708.60,1043.04
2026-03-19,17:50:00,4716.70,1044.84
2026-03-19,17:55:00,4705.70,1045.43
2026-03-19,18:00:00,4700.30,1044.23
2026-03-19,18:05:00,4708.10,1045.96
2026-03-19,18:10:00,4719.70,1048.54
