日期,时间,金价(USD/盎司),金价(CNY/克)
2026-02-14,01:35:00,5023.70,1116.07
2026-02-14,01:40:00,5023.80,1116.09
2026-02-14,01:45:00,5021.40,1115.56
2026-02-14,01:50:00,5021.40,1115.56
2026-02-14,01:55:00,5023.80,1116.09
2026-02-14,02:00:00,5020.20,1115.30
2026-02-14,02:05:00,5021.10,1115.50
2026-02-14,02:10:00,5023.00,1115.92
2026-02-14,02:15:00,5027.60,1116.94
2026-02-14,02:20:00,5029.40,1117.34
2026-02-14,02:25:00,5029.50,1117.36
2026-02-14,02:30:00,5028.80,1117.21
2026-02-14,02:35:00,5030.10,1117.49
2026-02-14,02:40:00,5032.00,1117.92
2026-02-14,02:45:00,5031.50,1117.81
2026-02-14,02:50:00,5031.40,1117.78
2026-02-14,02:55:00,5030.00,1117.47
2026-02-14,03:00:00,5032.40,1118.01
2026-02-14,03:05:00,5033.20,1118.18
2026-02-14,03:10:00,5044.60,1120.72
2026-02-14,03:15:00,5039.00,1119.47
2026-02-14,03:20:00,5038.90,1119.45
2026-02-14,03:25:00,5045.70,1120.96
2026-02-14,03:30:00,5045.00,1120.80
2026-02-14,03:35:00,5043.30,1120.43
2026-02-14,03:40:00,5041.10,1119.94
2026-02-14,03:45:00,5034.60,1118.49
2026-02-14,03:50:00,5036.10,1118.83
2026-02-14,03:55:00,5033.00,1118.14
2026-02-14,04:00:00,5031.30,1117.76
2026-02-14,04:05:00,5034.20,1118.41
2026-02-14,04:10:00,5031.20,1117.74
2026-02-14,04:15:00,5030.00,1117.47
2026-02-14,04:20:00,5032.30,1117.98
2026-02-14,04:25:00,5029.70,1117.41
2026-02-14,04:30:00,5031.00,1117.69
2026-02-14,04:35:00,5028.90,1117.23
2026-02-14,04:40:00,5028.50,1117.14
2026-02-14,04:45:00,5029.50,1117.36
2026-02-14,04:50:00,5028.30,1117.09
2026-02-14,04:55:00,5026.20,1116.63
2026-02-14,05:00:00,5031.30,1117.76
2026-02-14,05:05:00,5035.40,1118.67
2026-02-14,05:10:00,5033.10,1118.16
2026-02-14,05:15:00,5032.50,1118.03
2026-02-14,05:20:00,5034.10,1118.38
2026-02-14,05:25:00,5033.00,1118.14
2026-02-14,05:30:00,5034.30,1118.43
2026-02-14,05:35:00,5036.10,1118.83
2026-02-14,05:40:00,5036.40,1118.89
2026-02-14,05:45:00,5039.00,1119.47
2026-02-14,05:50:00,5043.10,1120.38
2026-02-14,05:55:00,5040.90,1119.89
2026-02-14,06:00:00,5043.10,1120.38
2026-02-14,06:05:00,5043.20,1120.40
2026-02-14,06:10:00,5043.20,1120.40
2026-02-14,06:15:00,5043.20,1120.40
2026-02-14,06:20:00,5043.20,1120.40
2026-02-14,06:25:00,5043.20,1120.40
2026-02-14,06:30:00,5043.20,1120.40
2026-02-14,06:35:00,5043.20,1120.40
2026-02-14,06:40:00,5043.20,1120.40
2026-02-14,06:45:00,5043.20,1120.40
2026-02-14,06:50:00,5043.20,1120.40
2026-02-14,06:55:00,5043.20,1120.40
2026-02-14,07:00:00,5043.20,1120.40
2026-02-14,07:05:00,5043.20,1120.40
2026-02-14,07:10:00,5043.20,1120.40
2026-02-14,07:15:00,5043.20,1120.40
2026-02-14,07:20:00,5043.20,1120.40
2026-02-14,07:25:00,5043.20,1120.40
2026-02-14,07:30:00,5043.20,1120.40
2026-02-14,07:35:00,5043.20,1120.40
2026-02-14,07:40:00,5043.20,1120.40
2026-02-14,07:45:00,5043.20,1120.40
2026-02-14,07:50:00,5043.20,1120.40
2026-02-14,07:55:00,5043.20,1120.40
2026-02-14,10:05:00,5043.20,1120.40
2026-02-14,10:10:00,5043.20,1120.40
2026-02-14,10:20:00,5043.20,1120.40
2026-02-14,10:30:00,5043.20,1120.40
2026-02-14,10:35:00,5043.20,1120.40
2026-02-14,10:40:00,5043.20,1120.40
2026-02-14,10:45:00,5043.20,1120.40
2026-02-14,10:50:00,5043.20,1120.40
2026-02-14,10:55:00,5043.20,1120.40
2026-02-14,11:05:00,5043.20,1120.40
2026-02-14,11:10:00,5043.20,1120.40
2026-02-14,11:15:00,5043.20,1120.40
2026-02-14,11:20:00,5043.20,1120.40
2026-02-14,11:25:00,5043.20,1120.40
2026-02-14,11:30:00,5043.20,1120.40
2026-02-14,11:35:00,5043.20,1120.40
2026-02-14,11:40:00,5043.20,1120.40
2026-02-14,11:45:00,5043.20,1120.40
2026-02-14,11:50:00,5043.20,1120.40
2026-02-14,11:55:00,5043.20,1120.40
2026-02-14,12:05:00,5043.20,1120.40
2026-02-14,12:10:00,5043.20,1120.40
2026-02-14,12:15:00,5043.20,1120.40
2026-02-14,12:20:00,5043.20,1120.40
2026-02-14,12:25:00,5043.20,1120.40
2026-02-14,12:30:00,5043.20,1120.40
2026-02-14,12:35:00,5043.20,1120.40
2026-02-14,12:40:00,5043.20,1120.40
2026-02-14,12:45:00,5043.20,1120.40
2026-02-14,12:50:00,5043.20,1120.40
2026-02-14,12:55:00,5043.20,1120.40
2026-02-14,13:00:00,5043.20,1120.40
2026-02-14,13:05:00,5043.20,1120.40
2026-02-14,13:10:00,5043.20,1120.40
2026-02-14,13:15:00,5043.20,1120.40
2026-02-14,13:20:00,5043.20,1120.40
2026-02-14,13:25:00,5043.20,1120.40
2026-02-14,13:30:00,5043.20,1120.40
2026-02-14,13:35:00,5043.20,1120.40
2026-02-14,13:40:00,5043.20,1120.40
2026-02-14,13:45:00,5043.20,1120.40
2026-02-14,13:50:00,5043.20,1120.40
2026-02-14,13:55:00,5043.20,1120.40
2026-02-14,14:00:00,5043.20,1120.40
2026-02-14,14:05:00,5043.20,1120.40
2026-02-14,14:10:00,5043.20,1120.40
2026-02-14,14:15:00,5043.20,1120.40
2026-02-14,14:20:00,5043.20,1120.40
2026-02-14,14:25:00,5043.20,1120.40
2026-02-14,14:30:00,5043.20,1120.40
2026-02-14,14:35:00,5043.20,1120.40
2026-02-14,14:40:00,5043.20,1120.40
2026-02-14,14:45:00,5043.20,1120.40
2026-02-14,14:50:00,5043.20,1120.40
2026-02-14,14:55:00,5043.20,1120.40
2026-02-14,15:00:00,5043.20,1120.40
2026-02-14,15:05:00,5043.20,1120.40
2026-02-14,15:10:00,5043.20,1120.40
2026-02-14,15:15:00,5043.20,1120.40
2026-02-14,15:20:00,5043.20,1120.40
2026-02-14,15:25:00,5043.20,1120.40
2026-02-14,15:30:00,5043.20,1120.40
2026-02-14,15:35:00,5043.20,1120.40
2026-02-14,15:40:00,5043.20,1120.40
2026-02-14,15:45:00,5043.20,1120.40
2026-02-14,15:50:00,5043.20,1120.40
2026-02-14,15:55:00,5043.20,1120.40
2026-02-14,16:00:00,5043.20,1120.40
2026-02-14,16:05:00,5043.20,1120.40
2026-02-14,16:10:00,5043.20,1120.40
2026-02-14,16:15:00,5043.20,1120.40
2026-02-14,16:20:00,5043.20,1120.40
2026-02-14,16:25:00,5043.20,1120.40
2026-02-14,16:30:00,5043.20,1120.40
2026-02-14,16:35:00,5043.20,1120.40
2026-02-14,16:40:00,5043.20,1120.40
2026-02-14,16:45:00,5043.20,1120.40
2026-02-14,16:50:00,5043.20,1120.40
2026-02-14,16:55:00,5043.20,1120.40
2026-02-14,17:00:00,5043.20,1120.40
2026-02-14,17:05:00,5043.20,1120.40
2026-02-14,17:10:00,5043.20,1120.40
2026-02-14,17:15:00,5043.20,1120.40
2026-02-14,17:20:00,5043.20,1120.40
2026-02-14,17:25:00,5043.20,1120.40
2026-02-14,17:30:00,5043.20,1120.40
2026-02-14,17:35:00,5043.20,1120.40
2026-02-14,17:40:00,5043.20,1120.40
2026-02-14,17:45:00,5043.20,1120.40
2026-02-14,17:50:00,5043.20,1120.40
2026-02-14,17:55:00,5043.20,1120.40
2026-02-14,18:00:00,5043.20,1120.40
2026-02-14,18:05:00,5043.20,1120.40
2026-02-14,18:10:00,5043.20,1120.40
2026-02-14,18:15:00,5043.20,1120.40
2026-02-14,18:20:00,5043.20,1120.40
2026-02-14,18:25:00,5043.20,1120.40
2026-02-14,18:30:00,5043.20,1120.40
2026-02-14,18:35:00,5043.20,1120.40
2026-02-14,18:40:00,5043.20,1120.40
2026-02-14,18:45:00,5043.20,1120.40
2026-02-14,18:50:00,5043.20,1120.40
2026-02-14,18:55:00,5043.20,1120.40
2026-02-14,19:00:00,5043.20,1120.40
2026-02-14,19:05:00,5043.20,1120.40
2026-02-14,19:10:00,5043.20,1120.40
2026-02-14,19:15:00,5043.20,1120.40
2026-02-14,19:20:00,5043.20,1120.40
2026-02-14,19:25:00,5043.20,1120.40
2026-02-14,19:30:00,5043.20,1120.40
2026-02-14,19:35:00,5043.20,1120.40
2026-02-14,19:40:00,5043.20,1120.40
2026-02-14,19:45:00,5043.20,1120.40
2026-02-14,19:50:00,5043.20,1120.40
2026-02-14,19:55:00,5043.20,1120.40
2026-02-14,20:00:00,5043.20,1120.40
2026-02-14,20:05:00,5043.20,1120.40
2026-02-14,20:10:00,5043.20,1120.40
2026-02-14,20:15:00,5043.20,1120.40
2026-02-14,20:20:00,5043.20,1120.40
2026-02-14,20:25:00,5043.20,1120.40
2026-02-14,20:30:00,5043.20,1120.40
2026-02-14,20:35:00,5043.20,1120.40
2026-02-14,20:40:00,5043.20,1120.40
2026-02-14,20:45:00,5043.20,1120.40
2026-02-14,20:50:00,5043.20,1120.40
2026-02-14,20:55:00,5043.20,1120.40
2026-02-14,21:00:00,5043.20,1120.40
2026-02-14,21:05:00,5043.20,1120.40
2026-02-14,21:10:00,5043.20,1120.40
2026-02-14,21:15:00,5043.20,1120.40
2026-02-14,21:20:00,5043.20,1120.40
2026-02-14,21:25:00,5043.20,1120.40
2026-02-14,21:30:00,5043.20,1120.40
2026-02-14,21:35:00,5043.20,1120.40
2026-02-14,21:40:00,5043.20,1120.40
2026-02-14,21:45:00,5043.20,1120.40
2026-02-14,21:50:00,5043.20,1120.40
2026-02-14,21:55:00,5043.20,1120.40
2026-02-14,22:00:00,5043.20,1120.40
2026-02-14,22:05:00,5043.20,1120.40
2026-02-14,22:10:00,5043.20,1120.40
2026-02-14,22:15:00,5043.20,1120.40
2026-02-14,22:20:00,5043.20,1120.40
2026-02-14,22:25:00,5043.20,1120.40
2026-02-14,22:30:00,5043.20,1120.40
2026-02-14,22:35:00,5043.20,1120.40
2026-02-14,22:40:00,5043.20,1120.40
2026-02-14,22:45:00,5043.20,1120.40
2026-02-14,22:50:00,5043.20,1120.40
2026-02-14,22:55:00,5043.20,1120.40
2026-02-14,23:00:00,5043.20,1120.40
2026-02-14,23:05:00,5043.20,1120.40
2026-02-14,23:10:00,5043.20,1120.40
2026-02-14,23:15:00,5043.20,1120.40
2026-02-14,23:20:00,5043.20,1120.40
2026-02-14,23:25:00,5043.20,1120.40
2026-02-14,23:30:00,5043.20,1120.40
2026-02-14,23:35:00,5043.20,1120.40
2026-02-14,23:40:00,5043.20,1120.40
2026-02-14,23:45:00,5043.20,1120.40
2026-02-14,23:50:00,5043.20,1120.40
2026-02-14,23:55:00,5043.20,1120.40
2026-02-15,00:00:00,5043.20,1120.40
2026-02-15,00:00:00,5043.20,1120.40
2026-02-15,00:05:00,5043.20,1120.40
2026-02-15,00:05:00,5043.20,1120.40
2026-02-15,00:05:00,5043.20,1120.40
2026-02-15,00:10:00,5043.20,1120.40
2026-02-15,00:10:00,5043.20,1120.40
2026-02-15,00:10:00,5043.20,1120.40
2026-02-15,00:15:00,5043.20,1120.40
2026-02-15,00:15:00,5043.20,1120.40
2026-02-15,00:15:00,5043.20,1120.40
2026-02-15,00:20:00,5043.20,1120.40
2026-02-15,00:20:00,5043.20,1120.40
2026-02-15,00:20:00,5043.20,1120.40
2026-02-15,00:25:00,5043.20,1120.40
2026-02-15,00:25:00,5043.20,1120.40
2026-02-15,00:25:00,5043.20,1120.40
2026-02-15,00:30:00,5043.20,1120.40
2026-02-15,00:30:00,5043.20,1120.40
2026-02-15,00:30:00,5043.20,1120.40
2026-02-15,00:35:00,5043.20,1120.40
2026-02-15,00:35:00,5043.20,1120.40
2026-02-15,00:35:00,5043.20,1120.40
2026-02-15,00:40:00,5043.20,1120.40
2026-02-15,00:40:00,5043.20,1120.40
2026-02-15,00:40:00,5043.20,1120.40
2026-02-15,00:45:00,5043.20,1120.40
2026-02-15,00:45:00,5043.20,1120.40
2026-02-15,00:45:00,5043.20,1120.40
2026-02-15,00:50:00,5043.20,1120.40
2026-02-15,00:50:00,5043.20,1120.40
2026-02-15,00:50:00,5043.20,1120.40
2026-02-15,00:55:00,5043.20,1120.40
2026-02-15,00:55:00,5043.20,1120.40
2026-02-15,00:55:00,5043.20,1120.40
2026-02-15,01:00:00,5043.20,1120.40
2026-02-15,01:05:00,5043.20,1120.40
2026-02-15,01:10:00,5043.20,1120.40
2026-02-15,01:15:00,5043.20,1120.40
2026-02-15,01:20:00,5043.20,1120.40
2026-02-15,01:25:00,5043.20,1120.40
2026-02-15,01:30:00,5043.20,1120.40
2026-02-15,01:35:00,5043.20,1120.40
2026-02-15,01:40:00,5043.20,1120.40
2026-02-15,01:45:00,5043.20,1120.40
2026-02-15,01:50:00,5043.20,1120.40
2026-02-15,01:55:00,5043.20,1120.40
2026-02-15,02:00:00,5043.20,1120.40
2026-02-15,02:05:00,5043.20,1120.40
2026-02-15,02:10:00,5043.20,1120.40
2026-02-15,02:15:00,5043.20,1120.40
2026-02-15,02:20:00,5043.20,1120.40
2026-02-15,02:25:00,5043.20,1120.40
2026-02-15,02:30:00,5043.20,1120.40
2026-02-15,02:35:00,5043.20,1120.40
2026-02-15,02:40:00,5043.20,1120.40
2026-02-15,02:45:00,5043.20,1120.40
2026-02-15,02:50:00,5043.20,1120.40
2026-02-15,02:55:00,5043.20,1120.40
2026-02-15,03:00:00,5043.20,1120.40
2026-02-15,03:05:00,5043.20,1120.40
2026-02-15,03:10:00,5043.20,1120.40
2026-02-15,03:15:00,5043.20,1120.40
2026-02-15,03:20:00,5043.20,1120.40
2026-02-15,03:25:00,5043.20,1120.40
2026-02-15,03:30:00,5043.20,1120.40
2026-02-15,03:35:00,5043.20,1120.40
2026-02-15,03:40:00,5043.20,1120.40
2026-02-15,03:45:00,5043.20,1120.40
2026-02-15,03:50:00,5043.20,1120.40
2026-02-15,03:55:00,5043.20,1120.40
2026-02-15,04:00:00,5043.20,1120.40
2026-02-15,04:05:00,5043.20,1120.40
2026-02-15,04:10:00,5043.20,1120.40
2026-02-15,04:15:00,5043.20,1120.40
2026-02-15,04:20:00,5043.20,1120.40
2026-02-15,04:25:00,5043.20,1120.40
2026-02-15,04:30:00,5043.20,1120.40
2026-02-15,04:35:00,5043.20,1120.40
2026-02-15,04:40:00,5043.20,1120.40
2026-02-15,04:45:00,5043.20,1120.40
2026-02-15,04:50:00,5043.20,1120.40
2026-02-15,04:55:00,5043.20,1120.40
2026-02-15,05:00:00,5043.20,1120.40
2026-02-15,05:05:00,5043.20,1120.40
2026-02-15,05:10:00,5043.20,1120.40
2026-02-15,05:15:00,5043.20,1120.40
2026-02-15,05:20:00,5043.20,1120.40
2026-02-15,05:25:00,5043.20,1120.40
2026-02-15,05:30:00,5043.20,1120.40
2026-02-15,05:35:00,5043.20,1120.40
2026-02-15,05:40:00,5043.20,1120.40
2026-02-15,05:45:00,5043.20,1120.40
2026-02-15,05:50:00,5043.20,1120.40
2026-02-15,05:55:00,5043.20,1120.40
2026-02-15,06:00:00,5043.20,1120.40
2026-02-15,06:05:00,5043.20,1120.40
2026-02-15,06:10:00,5043.20,1120.40
2026-02-15,06:15:00,5043.20,1120.40
2026-02-15,06:20:00,5043.20,1120.40
2026-02-15,06:25:00,5043.20,1120.40
2026-02-15,06:30:00,5043.20,1120.40
2026-02-15,06:35:00,5043.20,1120.40
2026-02-15,06:40:00,5043.20,1120.40
2026-02-15,06:45:00,5043.20,1120.40
2026-02-15,06:50:00,5043.20,1120.40
2026-02-15,06:55:00,5043.20,1120.40
2026-02-15,07:00:00,5043.20,1120.40
2026-02-15,07:05:00,5043.20,1120.40
2026-02-15,07:10:00,5043.20,1120.40
2026-02-15,07:15:00,5043.20,1120.40
2026-02-15,07:20:00,5043.20,1120.40
2026-02-15,07:25:00,5043.20,1120.40
2026-02-15,07:30:00,5043.20,1120.40
2026-02-15,07:35:00,5043.20,1120.40
2026-02-15,07:40:00,5043.20,1120.40
2026-02-15,07:45:00,5043.20,1120.40
2026-02-15,07:50:00,5043.20,1120.40
2026-02-15,07:55:00,5043.20,1120.40
2026-02-15,10:00:00,5043.20,1120.40
2026-02-15,10:05:00,5043.20,1120.40
2026-02-15,10:10:00,5043.20,1120.40
2026-02-15,10:15:00,5043.20,1120.40
2026-02-15,10:20:00,5043.20,1120.40
2026-02-15,10:25:00,5043.20,1120.40
2026-02-15,10:30:00,5043.20,1120.40
2026-02-15,10:35:00,5043.20,1120.40
2026-02-15,10:40:00,5043.20,1120.40
2026-02-15,10:45:00,5043.20,1120.40
2026-02-15,10:50:00,5043.20,1120.40
2026-02-15,10:55:00,5043.20,1120.40
2026-02-15,11:00:00,5043.20,1120.40
2026-02-15,11:05:00,5043.20,1120.40
2026-02-15,11:10:00,5043.20,1120.40
2026-02-15,11:15:00,5043.20,1120.40
2026-02-15,11:20:00,5043.20,1120.40
2026-02-15,11:25:00,5043.20,1120.40
2026-02-15,11:30:00,5043.20,1120.40
2026-02-15,11:35:00,5043.20,1120.40
2026-02-15,11:40:00,5043.20,1120.40
2026-02-15,11:45:00,5043.20,1120.40
2026-02-15,11:50:00,5043.20,1120.40
2026-02-15,11:55:00,5043.20,1120.40
2026-02-15,12:00:00,5043.20,1120.40
2026-02-15,12:05:00,5043.20,1120.40
2026-02-15,12:10:00,5043.20,1120.40
2026-02-15,12:15:00,5043.20,1120.40
2026-02-15,12:20:00,5043.20,1120.40
2026-02-15,12:25:00,5043.20,1120.40
2026-02-15,12:30:00,5043.20,1120.40
2026-02-15,12:35:00,5043.20,1120.40
2026-02-15,12:40:00,5043.20,1120.40
2026-02-15,12:45:00,5043.20,1120.40
2026-02-15,12:50:00,5043.20,1120.40
2026-02-15,12:55:00,5043.20,1120.40
2026-02-15,13:00:00,5043.20,1120.40
2026-02-15,13:05:00,5043.20,1120.40
2026-02-15,13:10:00,5043.20,1120.40
2026-02-15,13:15:00,5043.20,1120.40
2026-02-15,13:20:00,5043.20,1120.40
2026-02-15,13:25:00,5043.20,1120.40
2026-02-15,13:30:00,5043.20,1120.40
2026-02-15,13:35:00,5043.20,1120.40
2026-02-15,13:40:00,5043.20,1120.40
2026-02-15,13:45:00,5043.20,1120.40
2026-02-15,13:50:00,5043.20,1120.40
2026-02-15,13:55:00,5043.20,1120.40
2026-02-15,14:00:00,5043.20,1120.40
2026-02-15,14:05:00,5043.20,1120.40
2026-02-15,14:10:00,5043.20,1120.40
2026-02-15,14:15:00,5043.20,1120.40
2026-02-15,14:20:00,5043.20,1120.40
2026-02-15,14:25:00,5043.20,1120.40
2026-02-15,14:30:00,5043.20,1120.40
2026-02-15,14:35:00,5043.20,1120.40
2026-02-15,14:40:00,5043.20,1120.40
2026-02-15,14:45:00,5043.20,1120.40
2026-02-15,14:50:00,5043.20,1120.40
2026-02-15,14:55:00,5043.20,1120.40
2026-02-15,15:00:00,5043.20,1120.40
2026-02-15,15:05:00,5043.20,1120.40
2026-02-15,15:10:00,5043.20,1120.40
2026-02-15,15:15:00,5043.20,1120.40
2026-02-15,15:20:00,5043.20,1120.40
2026-02-15,15:25:00,5043.20,1120.40
2026-02-15,15:30:00,5043.20,1120.40
2026-02-15,15:35:00,5043.20,1120.40
2026-02-15,15:40:00,5043.20,1120.40
2026-02-15,15:45:00,5043.20,1120.40
2026-02-15,15:50:00,5043.20,1120.40
2026-02-15,15:55:00,5043.20,1120.40
2026-02-15,16:00:00,5043.20,1120.40
2026-02-15,16:05:00,5043.20,1120.40
2026-02-15,16:10:00,5043.20,1120.40
2026-02-15,16:15:00,5043.20,1120.40
2026-02-15,16:20:00,5043.20,1120.40
2026-02-15,16:25:00,5043.20,1120.40
2026-02-15,16:30:00,5043.20,1120.40
2026-02-15,16:35:00,5043.20,1120.40
2026-02-15,16:40:00,5043.20,1120.40
2026-02-15,16:45:00,5043.20,1120.40
2026-02-15,16:50:00,5043.20,1120.40
2026-02-15,16:55:00,5043.20,1120.40
2026-02-15,17:00:00,5043.20,1120.40
2026-02-15,17:05:00,5043.20,1120.40
2026-02-15,17:10:00,5043.20,1120.40
2026-02-15,17:15:00,5043.20,1120.40
2026-02-15,17:20:00,5043.20,1120.40
2026-02-15,17:25:00,5043.20,1120.40
2026-02-15,17:30:00,5043.20,1120.40
2026-02-15,17:35:00,5043.20,1120.40
2026-02-15,17:40:00,5043.20,1120.40
2026-02-15,17:45:00,5043.20,1120.40
2026-02-15,17:50:00,5043.20,1120.40
2026-02-15,17:55:00,5043.20,1120.40
2026-02-15,18:00:00,5043.20,1120.40
2026-02-15,18:05:00,5043.20,1120.40
2026-02-15,18:10:00,5043.20,1120.40
2026-02-15,18:15:00,5043.20,1120.40
2026-02-15,18:20:00,5043.20,1120.40
2026-02-15,18:25:00,5043.20,1120.40
2026-02-15,18:30:00,5043.20,1120.40
2026-02-15,18:35:00,5043.20,1120.40
2026-02-15,18:40:00,5043.20,1120.40
2026-02-15,18:45:00,5043.20,1120.40
2026-02-15,18:50:00,5043.20,1120.40
2026-02-15,18:55:00,5043.20,1120.40
2026-02-15,19:00:00,5043.20,1120.40
2026-02-15,19:05:00,5043.20,1120.40
2026-02-15,19:10:00,5043.20,1120.40
2026-02-15,19:15:00,5043.20,1120.40
2026-02-15,19:20:00,5043.20,1120.40
2026-02-15,19:25:00,5043.20,1120.40
2026-02-15,19:30:00,5043.20,1120.40
2026-02-15,19:35:00,5043.20,1120.40
2026-02-15,19:40:00,5043.20,1120.40
2026-02-15,19:45:00,5043.20,1120.40
2026-02-15,19:50:00,5043.20,1120.40
2026-02-15,19:55:00,5043.20,1120.40
2026-02-15,20:00:00,5043.20,1120.40
2026-02-15,20:05:00,5043.20,1120.40
2026-02-15,20:10:00,5043.20,1120.40
2026-02-15,20:15:00,5043.20,1120.40
2026-02-15,20:20:00,5043.20,1120.40
2026-02-15,20:25:00,5043.20,1120.40
2026-02-15,20:30:00,5043.20,1120.40
2026-02-15,20:35:00,5043.20,1120.40
2026-02-15,20:40:00,5043.20,1120.40
2026-02-15,20:45:00,5043.20,1120.40
2026-02-15,20:50:00,5043.20,1120.40
2026-02-15,20:55:00,5043.20,1120.40
2026-02-15,21:00:00,5043.20,1120.40
2026-02-15,21:05:00,5043.20,1120.40
2026-02-15,21:10:00,5043.20,1120.40
2026-02-15,21:15:00,5043.20,1120.40
2026-02-15,21:20:00,5043.20,1120.40
2026-02-15,21:25:00,5043.20,1120.40
2026-02-15,21:30:00,5043.20,1120.40
2026-02-15,21:35:00,5043.20,1120.40
2026-02-15,21:40:00,5043.20,1120.40
2026-02-15,21:45:00,5043.20,1120.40
2026-02-15,21:50:00,5043.20,1120.40
2026-02-15,21:55:00,5043.20,1120.40
2026-02-15,22:00:00,5043.20,1120.40
2026-02-15,22:05:00,5043.20,1120.40
2026-02-15,22:10:00,5043.20,1120.40
2026-02-15,22:15:00,5043.20,1120.40
2026-02-15,22:20:00,5043.20,1120.40
2026-02-15,22:25:00,5043.20,1120.40
2026-02-15,22:30:00,5043.20,1120.40
2026-02-15,22:35:00,5043.20,1120.40
2026-02-15,22:40:00,5043.20,1120.40
2026-02-15,22:45:00,5043.20,1120.40
2026-02-15,22:50:00,5043.20,1120.40
2026-02-15,22:55:00,5043.20,1120.40
2026-02-15,23:00:00,5043.20,1120.40
2026-02-15,23:05:00,5043.20,1120.40
2026-02-15,23:10:00,5043.20,1120.40
2026-02-15,23:15:00,5043.20,1120.40
2026-02-15,23:20:00,5043.20,1120.40
2026-02-15,23:25:00,5043.20,1120.40
2026-02-15,23:30:00,5043.20,1120.40
2026-02-15,23:35:00,5043.20,1120.40
2026-02-15,23:40:00,5043.20,1120.40
2026-02-15,23:45:00,5043.20,1120.40
2026-02-15,23:50:00,5043.20,1120.40
2026-02-15,23:55:00,5043.20,1120.40
2026-02-16,00:00:00,5043.20,1120.40
2026-02-16,00:00:00,5017.30,1114.65
2026-02-16,00:05:00,5043.20,1120.40
2026-02-16,00:05:00,5010.50,1113.14
2026-02-16,00:05:00,5015.30,1114.21
2026-02-16,00:10:00,5043.20,1120.40
2026-02-16,00:10:00,5016.70,1114.52
2026-02-16,00:10:00,5021.90,1115.67
2026-02-16,00:15:00,5043.20,1120.40
2026-02-16,00:15:00,5018.70,1114.96
2026-02-16,00:15:00,5023.10,1115.94
2026-02-16,00:20:00,5043.20,1120.40
2026-02-16,00:20:00,5019.70,1115.18
2026-02-16,00:20:00,5026.90,1116.78
2026-02-16,00:25:00,5043.20,1120.40
2026-02-16,00:25:00,5015.30,1114.21
2026-02-16,00:25:00,5027.80,1116.98
2026-02-16,00:30:00,5043.20,1120.40
2026-02-16,00:30:00,5012.80,1113.65
2026-02-16,00:30:00,5029.60,1117.38
2026-02-16,00:35:00,5043.20,1120.40
2026-02-16,00:35:00,5014.10,1113.94
2026-02-16,00:35:00,5029.60,1117.38
2026-02-16,00:40:00,5043.20,1120.40
2026-02-16,00:40:00,5012.40,1113.56
2026-02-16,00:40:00,5028.50,1117.14
2026-02-16,00:45:00,5043.20,1120.40
2026-02-16,00:45:00,5015.10,1114.16
2026-02-16,00:45:00,5030.60,1117.61
2026-02-16,00:50:00,5043.20,1120.40
2026-02-16,00:50:00,5015.90,1114.34
2026-02-16,00:50:00,5030.20,1117.52
2026-02-16,00:55:00,5043.20,1120.40
2026-02-16,00:55:00,5020.90,1115.45
2026-02-16,00:55:00,5027.70,1116.96
2026-02-16,01:00:00,5043.20,1120.40
2026-02-16,01:05:00,5043.20,1120.40
2026-02-16,01:10:00,5043.20,1120.40
2026-02-16,01:15:00,5043.20,1120.40
2026-02-16,01:20:00,5043.20,1120.40
2026-02-16,01:25:00,5043.20,1120.40
2026-02-16,01:30:00,5043.20,1120.40
2026-02-16,01:35:00,5043.20,1120.40
2026-02-16,01:40:00,5043.20,1120.40
2026-02-16,01:45:00,5043.20,1120.40
2026-02-16,01:50:00,5043.20,1120.40
2026-02-16,01:55:00,5043.20,1120.40
2026-02-16,02:00:00,5043.20,1120.40
2026-02-16,02:05:00,5043.20,1120.40
2026-02-16,02:10:00,5043.20,1120.40
2026-02-16,02:15:00,5043.20,1120.40
2026-02-16,02:20:00,5043.20,1120.40
2026-02-16,02:25:00,5043.20,1120.40
2026-02-16,02:30:00,5043.20,1120.40
2026-02-16,02:35:00,5043.20,1120.40
2026-02-16,02:40:00,5043.20,1120.40
2026-02-16,02:45:00,5043.20,1120.40
2026-02-16,02:50:00,5043.20,1120.40
2026-02-16,02:55:00,5043.20,1120.40
2026-02-16,03:00:00,5043.20,1120.40
2026-02-16,03:05:00,5043.20,1120.40
2026-02-16,03:10:00,5043.20,1120.40
2026-02-16,03:15:00,5043.20,1120.40
2026-02-16,03:20:00,5043.20,1120.40
2026-02-16,03:25:00,5043.20,1120.40
2026-02-16,03:30:00,5043.20,1120.40
2026-02-16,03:35:00,5043.20,1120.40
2026-02-16,03:40:00,5043.20,1120.40
2026-02-16,03:45:00,5043.20,1120.40
2026-02-16,03:50:00,5043.20,1120.40
2026-02-16,03:55:00,5043.20,1120.40
2026-02-16,04:00:00,5043.20,1120.40
2026-02-16,04:05:00,5043.20,1120.40
2026-02-16,04:10:00,5043.20,1120.40
2026-02-16,04:15:00,5043.20,1120.40
2026-02-16,04:20:00,5043.20,1120.40
2026-02-16,04:25:00,5043.20,1120.40
2026-02-16,04:30:00,5043.20,1120.40
2026-02-16,04:35:00,5043.20,1120.40
2026-02-16,04:40:00,5043.20,1120.40
