日期,时间,金价(USD),金价(CNY)
2026-06-08,10:15:00,4317.20,942.46
2026-06-08,10:20:00,4314.80,941.94
2026-06-08,10:25:00,4315.90,942.18
2026-06-08,10:30:00,4314.60,941.89
2026-06-08,10:35:00,4313.30,941.61
2026-06-08,10:40:00,4310.90,941.08
2026-06-08,10:45:00,4313.90,941.74
2026-06-08,10:50:00,4318.60,942.77
2026-06-08,10:55:00,4313.00,941.54
2026-06-08,11:00:00,4313.60,941.67
2026-06-08,11:05:00,4312.00,941.32
2026-06-08,11:10:00,4309.20,940.71
2026-06-08,11:15:00,4306.20,940.06
2026-06-08,11:20:00,4306.60,940.15
2026-06-08,11:25:00,4311.20,941.15
2026-06-08,11:30:00,4308.70,940.60
2026-06-08,11:35:00,4306.90,940.21
2026-06-08,11:45:00,4308.00,940.45
2026-06-08,11:50:00,4312.80,941.50
2026-06-08,11:55:00,4317.50,942.52
2026-06-08,12:00:00,4316.80,942.37
2026-06-08,12:05:00,4317.10,942.44
2026-06-08,12:10:00,4319.50,942.96
2026-06-08,12:15:00,4318.20,942.68
2026-06-08,12:20:00,4322.80,943.68
2026-06-08,12:25:00,4318.00,942.63
2026-06-08,12:30:00,4320.40,943.16
2026-06-08,12:35:00,4314.70,941.91
2026-06-08,12:40:00,4313.10,941.56
2026-06-08,12:45:00,4309.40,940.76
2026-06-08,12:50:00,4312.00,941.32
2026-06-08,12:55:00,4312.60,941.46
2026-06-08,13:00:00,4311.00,941.11
2026-06-08,13:05:00,4315.70,942.13
2026-06-08,13:10:00,4312.00,941.32
2026-06-08,13:15:00,4306.90,940.21
2026-06-08,13:20:00,4311.50,941.22
2026-06-08,13:25:00,4313.90,941.74
2026-06-08,13:30:00,4313.40,941.63
2026-06-08,13:35:00,4303.30,939.43
2026-06-08,13:40:00,4290.70,936.67
2026-06-08,13:45:00,4290.10,936.54
2026-06-08,13:50:00,4289.70,936.46
2026-06-08,13:55:00,4291.90,936.94
2026-06-08,14:00:00,4291.00,936.74
2026-06-08,14:05:00,4306.60,940.15
2026-06-08,14:10:00,4303.40,939.45
2026-06-08,14:15:00,4304.10,939.60
2026-06-08,14:20:00,4301.60,939.05
2026-06-08,14:25:00,4308.30,940.52
2026-06-08,14:30:00,4310.10,940.91
2026-06-08,14:35:00,4302.10,939.16
2026-06-08,14:40:00,4299.00,938.49
2026-06-08,14:45:00,4301.00,938.92
2026-06-08,14:50:00,4298.30,938.33
2026-06-08,14:55:00,4298.10,938.29
2026-06-08,15:00:00,4299.90,938.68
2026-06-08,15:05:00,4302.70,939.29
2026-06-08,15:10:00,4301.80,939.10
2026-06-08,15:15:00,4309.50,940.78
2026-06-08,15:20:00,4306.00,940.01
2026-06-08,15:25:00,4311.80,941.28
2026-06-08,15:30:00,4310.20,940.93
2026-06-08,15:35:00,4308.90,940.65
2026-06-08,15:40:00,4309.00,940.67
2026-06-08,15:45:00,4305.30,939.86
2026-06-08,15:50:00,4301.50,939.03
2026-06-08,15:55:00,4297.50,938.16
2026-06-08,16:00:00,4297.60,938.18
2026-06-08,16:05:00,4297.10,938.07
2026-06-08,16:10:00,4293.20,937.22
2026-06-08,16:15:00,4294.60,937.53
2026-06-08,16:20:00,4293.90,937.37
2026-06-08,16:25:00,4290.90,936.72
2026-06-08,16:30:00,4286.80,935.82
2026-06-08,16:35:00,4292.00,936.96
2026-06-08,16:40:00,4289.90,936.50
2026-06-08,16:45:00,4291.30,936.81
2026-06-08,16:50:00,4293.40,937.26
2026-06-08,16:55:00,4288.30,936.15
2026-06-08,17:00:00,4290.90,936.72
2026-06-08,17:05:00,4291.80,936.91
2026-06-08,17:10:00,4287.70,936.02
2026-06-08,17:15:00,4289.20,936.35
2026-06-08,17:20:00,4288.80,936.26
2026-06-08,17:25:00,4289.80,936.48
2026-06-08,17:30:00,4282.30,934.84
2026-06-08,17:35:00,4276.40,933.55
2026-06-08,17:40:00,4292.10,936.98
2026-06-08,17:45:00,4296.70,937.98
2026-06-08,17:50:00,4302.10,939.16
2026-06-08,17:55:00,4295.10,937.63
2026-06-08,18:00:00,4294.30,937.46
2026-06-08,18:05:00,4292.50,937.07
2026-06-08,18:10:00,4297.40,938.14
2026-06-08,18:15:00,4295.50,937.72
2026-06-08,18:20:00,4293.00,937.18
2026-06-08,18:25:00,4291.30,936.81
2026-06-08,18:30:00,4294.90,937.59
2026-06-08,18:35:00,4297.20,938.09
2026-06-08,18:40:00,4302.60,939.27
2026-06-08,18:45:00,4305.20,939.84
2026-06-08,18:50:00,4302.40,939.23
2026-06-08,18:55:00,4301.40,939.01
2026-06-08,19:00:00,4301.80,939.10
2026-06-08,19:05:00,4301.90,939.12
2026-06-08,19:10:00,4304.40,939.67
2026-06-08,19:15:00,4309.80,940.84
2026-06-08,19:20:00,4321.10,943.31
2026-06-08,19:25:00,4326.20,944.42
2026-06-08,19:30:00,4324.70,944.10
2026-06-08,19:35:00,4331.60,945.60
2026-06-08,19:40:00,4327.80,944.77
2026-06-08,19:45:00,4324.40,944.03
2026-06-08,19:50:00,4323.10,943.75
2026-06-08,19:55:00,4329.20,945.08
2026-06-08,20:00:00,4331.50,945.58
2026-06-08,20:05:00,4330.80,945.43
2026-06-08,20:10:00,4332.70,945.84
2026-06-08,20:15:00,4324.70,944.10
2026-06-08,20:20:00,4325.80,944.34
2026-06-08,20:25:00,4328.50,944.93
2026-06-08,20:30:00,4330.60,945.38
2026-06-08,20:35:00,4332.20,945.73
2026-06-08,20:40:00,4332.30,945.76
2026-06-08,20:45:00,4336.00,946.56
2026-06-08,20:50:00,4334.50,946.24
2026-06-08,20:55:00,4331.80,945.65
2026-06-08,21:00:00,4333.20,945.95
2026-06-08,21:05:00,4331.70,945.62
2026-06-08,21:10:00,4328.70,944.97
2026-06-08,21:15:00,4326.90,944.58
2026-06-08,21:20:00,4325.50,944.27
2026-06-08,21:25:00,4333.50,946.02
2026-06-08,21:30:00,4333.30,945.97
2026-06-08,21:35:00,4336.00,946.56
2026-06-08,21:40:00,4343.30,948.16
2026-06-08,21:45:00,4340.90,947.63
2026-06-08,21:50:00,4336.40,946.65
2026-06-08,21:55:00,4340.00,947.44
2026-06-08,22:00:00,4328.90,945.01
2026-06-08,22:05:00,4325.80,944.34
2026-06-08,22:10:00,4323.40,943.81
2026-06-08,22:15:00,4320.50,943.18
2026-06-08,22:20:00,4321.30,943.35
2026-06-08,22:25:00,4320.60,943.20
2026-06-08,22:30:00,4323.30,943.79
2026-06-08,22:35:00,4322.30,943.57
2026-06-08,22:40:00,4319.10,942.87
2026-06-08,22:45:00,4319.80,943.03
2026-06-08,22:50:00,4323.50,943.83
2026-06-08,22:55:00,4327.70,944.75
2026-06-08,23:00:00,4329.50,945.14
2026-06-08,23:05:00,4333.40,946.00
2026-06-08,23:10:00,4327.40,944.69
2026-06-08,23:15:00,4328.50,944.93
2026-06-08,23:20:00,4326.50,944.49
2026-06-08,23:25:00,4335.40,946.43
2026-06-08,23:30:00,4332.60,945.82
2026-06-08,23:35:00,4332.50,945.80
2026-06-08,23:40:00,4335.50,946.45
2026-06-08,23:45:00,4337.40,946.87
2026-06-08,23:50:00,4336.50,946.67
2026-06-08,23:55:00,4342.90,948.07
2026-06-09,00:00:00,4342.70,948.03
2026-06-09,00:05:00,4341.50,947.76
2026-06-09,00:10:00,4341.80,947.83
2026-06-09,00:15:00,4342.00,947.87
2026-06-09,00:20:00,4343.00,948.09
2026-06-09,00:25:00,4341.30,947.72
2026-06-09,00:30:00,4342.20,947.92
2026-06-09,00:35:00,4344.70,948.46
2026-06-09,00:40:00,4343.50,948.20
2026-06-09,00:45:00,4343.40,948.18
2026-06-09,00:50:00,4345.20,948.57
2026-06-09,00:55:00,4341.20,947.70
2026-06-09,01:00:00,4342.10,947.90
2026-06-09,01:05:00,4338.40,947.09
2026-06-09,01:10:00,4341.20,947.70
2026-06-09,01:15:00,4338.50,947.11
2026-06-09,01:20:00,4338.00,947.00
2026-06-09,01:25:00,4337.20,946.83
2026-06-09,01:30:00,4339.00,947.22
2026-06-09,01:35:00,4335.20,946.39
2026-06-09,01:40:00,4335.60,946.48
2026-06-09,01:45:00,4335.30,946.41
2026-06-09,01:50:00,4336.20,946.61
2026-06-09,01:55:00,4339.00,947.22
2026-06-09,02:00:00,4339.30,947.28
2026-06-09,02:05:00,4344.10,948.33
2026-06-09,02:10:00,4344.40,948.40
2026-06-09,02:15:00,4343.90,948.29
2026-06-09,02:20:00,4344.30,948.38
2026-06-09,02:25:00,4345.50,948.64
2026-06-09,02:30:00,4343.70,948.24
2026-06-09,02:35:00,4344.30,948.38
2026-06-09,02:40:00,4339.10,947.24
2026-06-09,02:45:00,4337.60,946.91
2026-06-09,02:50:00,4336.60,946.69
2026-06-09,02:55:00,4334.80,946.30
2026-06-09,03:00:00,4336.20,946.61
2026-06-09,03:05:00,4338.40,947.09
2026-06-09,03:10:00,4334.60,946.26
2026-06-09,03:15:00,4332.90,945.89
2026-06-09,03:20:00,4329.60,945.17
2026-06-09,03:25:00,4328.70,944.97
2026-06-09,03:30:00,4329.10,945.06
2026-06-09,03:35:00,4328.30,944.88
2026-06-09,03:40:00,4329.00,945.04
2026-06-09,03:45:00,4326.30,944.45
2026-06-09,03:50:00,4327.80,944.77
2026-06-09,03:55:00,4330.00,945.25
2026-06-09,04:00:00,4328.60,944.95
2026-06-09,04:05:00,4329.60,945.17
2026-06-09,04:10:00,4329.90,945.23
2026-06-09,04:15:00,4328.10,944.84
2026-06-09,04:20:00,4327.30,944.66
2026-06-09,04:25:00,4328.70,944.97
2026-06-09,04:30:00,4327.10,944.62
2026-06-09,04:35:00,4327.30,944.66
2026-06-09,04:40:00,4329.50,945.14
2026-06-09,04:45:00,4327.10,944.62
2026-06-09,04:50:00,4327.80,944.77
2026-06-09,04:55:00,4330.20,945.30
2026-06-09,05:00:00,4331.00,945.47
2026-06-09,05:05:00,4331.30,945.54
2026-06-09,05:10:00,4331.30,945.54
2026-06-09,05:15:00,4331.30,945.54
2026-06-09,05:20:00,4331.30,945.54
2026-06-09,05:25:00,4331.30,945.54
2026-06-09,05:30:00,4331.30,945.54
2026-06-09,05:35:00,4331.30,945.54
2026-06-09,05:40:00,4331.30,945.54
2026-06-09,05:45:00,4331.30,945.54
2026-06-09,05:50:00,4331.30,945.54
2026-06-09,05:55:00,4331.30,945.54
2026-06-09,06:00:00,4331.30,945.54
2026-06-09,06:05:00,4329.90,945.23
2026-06-09,06:10:00,4327.80,944.77
2026-06-09,06:15:00,4326.70,944.53
2026-06-09,06:20:00,4325.80,944.34
2026-06-09,06:25:00,4326.60,944.51
2026-06-09,06:30:00,4327.00,944.60
2026-06-09,06:35:00,4327.00,944.60
2026-06-09,06:40:00,4327.30,944.66
2026-06-09,06:45:00,4327.70,944.75
2026-06-09,06:50:00,4327.60,944.73
2026-06-09,06:55:00,4328.70,944.97
2026-06-09,07:00:00,4329.00,945.04
2026-06-09,07:05:00,4328.60,944.95
2026-06-09,07:10:00,4327.50,944.71
2026-06-09,07:15:00,4328.60,944.95
2026-06-09,07:20:00,4328.40,944.90
2026-06-09,07:25:00,4327.60,944.73
2026-06-09,07:30:00,4321.80,943.46
2026-06-09,07:35:00,4319.10,942.87
2026-06-09,07:40:00,4322.60,943.64
2026-06-09,07:45:00,4320.90,943.27
2026-06-09,07:50:00,4316.60,942.33
2026-06-09,07:55:00,4315.90,942.18
2026-06-09,00:05:00,4318.40,942.72
2026-06-09,00:10:00,4320.10,943.09
2026-06-09,00:15:00,4324.60,944.07
2026-06-09,00:20:00,4322.80,943.68
2026-06-09,00:25:00,4319.30,942.92
2026-06-09,00:30:00,4318.50,942.74
2026-06-09,00:35:00,4316.80,942.37
2026-06-09,00:40:00,4319.90,943.05
2026-06-09,00:45:00,4319.00,942.85
2026-06-09,00:50:00,4316.50,942.31
2026-06-09,00:55:00,4317.60,942.55
2026-06-09,00:00:00,4322.30,943.57
2026-06-09,00:05:00,4323.60,943.86
2026-06-09,00:10:00,4326.60,944.51
2026-06-09,00:15:00,4327.50,944.71
2026-06-09,00:20:00,4324.80,944.12
2026-06-09,00:25:00,4329.30,945.10
2026-06-09,00:30:00,4335.70,946.50
2026-06-09,00:35:00,4338.10,947.02
2026-06-09,00:40:00,4335.90,946.54
2026-06-09,00:45:00,4334.30,946.19
2026-06-09,00:50:00,4336.70,946.72
2026-06-09,00:55:00,4335.80,946.52
2026-06-09,10:00:00,4338.00,947.00
2026-06-09,10:05:00,4334.50,946.24
2026-06-09,10:10:00,4332.70,945.84
2026-06-09,10:15:00,4333.90,946.11
2026-06-09,10:20:00,4333.30,945.97
2026-06-09,10:25:00,4336.00,946.56
2026-06-09,10:30:00,4336.90,946.76
2026-06-09,10:35:00,4339.30,947.28
2026-06-09,10:40:00,4334.50,946.24
2026-06-09,10:45:00,4338.40,947.09
2026-06-09,10:50:00,4340.60,947.57
2026-06-09,10:55:00,4340.00,947.44
2026-06-09,11:00:00,4336.50,946.67
2026-06-09,11:05:00,4334.40,946.21
2026-06-09,11:10:00,4339.20,947.26
2026-06-09,11:15:00,4340.10,947.46
2026-06-09,11:20:00,4342.10,947.90
2026-06-09,11:25:00,4336.50,946.67
2026-06-09,11:30:00,4337.40,946.87
2026-06-09,11:35:00,4335.40,946.43
2026-06-09,11:40:00,4336.40,946.65
2026-06-09,11:45:00,4337.00,946.78
2026-06-09,11:50:00,4340.50,947.55
2026-06-09,11:55:00,4340.90,947.63
2026-06-09,12:00:00,4336.10,946.59
2026-06-09,12:05:00,4336.20,946.61
2026-06-09,12:10:00,4337.70,946.93
2026-06-09,12:15:00,4334.90,946.32
2026-06-09,12:20:00,4331.20,945.52
2026-06-09,12:25:00,4332.10,945.71
2026-06-09,12:30:00,4331.40,945.56
2026-06-09,12:35:00,4326.10,944.40
2026-06-09,12:40:00,4331.30,945.54
2026-06-09,12:45:00,4328.40,944.90
2026-06-09,12:50:00,4329.80,945.21
2026-06-09,12:55:00,4329.30,945.10
2026-06-09,13:00:00,4329.60,945.17
2026-06-09,13:05:00,4337.50,946.89
2026-06-09,13:10:00,4335.80,946.52
2026-06-09,13:15:00,4332.90,945.89
2026-06-09,13:20:00,4334.90,946.32
2026-06-09,13:25:00,4334.00,946.13
2026-06-09,13:30:00,4334.40,946.21
2026-06-09,13:35:00,4340.30,947.50
2026-06-09,13:40:00,4341.90,947.85
2026-06-09,13:45:00,4352.40,950.14
2026-06-09,13:50:00,4346.00,948.75
2026-06-09,13:55:00,4345.30,948.59
2026-06-09,14:00:00,4345.10,948.55
2026-06-09,14:05:00,4349.00,949.40
2026-06-09,14:10:00,4346.50,948.86
2026-06-09,14:15:00,4342.20,947.92
2026-06-09,14:20:00,4344.30,948.38
2026-06-09,14:25:00,4345.40,948.62
2026-06-09,14:30:00,4340.00,947.44
2026-06-09,14:35:00,4334.20,946.17
2026-06-09,14:40:00,4338.40,947.09
2026-06-09,14:45:00,4335.60,946.48
2026-06-09,14:50:00,4339.30,947.28
2026-06-09,14:55:00,4336.80,946.74
2026-06-09,15:05:00,4334.90,946.32
2026-06-09,15:10:00,4332.70,945.84
2026-06-09,15:15:00,4330.20,945.30
2026-06-09,15:20:00,4330.10,945.28
2026-06-09,15:25:00,4330.00,945.25
2026-06-09,15:30:00,4332.00,945.69
2026-06-09,15:35:00,4328.00,944.82
2026-06-09,15:40:00,4326.00,944.38
2026-06-09,15:45:00,4328.80,944.99
2026-06-09,15:50:00,4327.40,944.69
2026-06-09,15:55:00,4329.00,945.04
2026-06-09,16:00:00,4328.20,944.86
2026-06-09,16:05:00,4326.20,944.42
2026-06-09,16:10:00,4327.20,944.64
2026-06-09,16:15:00,4332.70,945.84
2026-06-09,16:20:00,4333.90,946.11
2026-06-09,16:25:00,4334.50,946.24
2026-06-09,16:30:00,4335.60,946.48
2026-06-09,16:35:00,4335.00,946.35
2026-06-09,16:40:00,4334.50,946.24
2026-06-09,16:45:00,4336.60,946.69
2026-06-09,16:50:00,4329.40,945.12
2026-06-09,16:55:00,4330.50,945.36
2026-06-09,17:00:00,4328.30,944.88
2026-06-09,17:05:00,4330.10,945.28
2026-06-09,17:10:00,4329.70,945.19
2026-06-09,17:15:00,4329.30,945.10
2026-06-09,17:20:00,4330.70,945.41
2026-06-09,17:25:00,4335.40,946.43
2026-06-09,17:30:00,4331.20,945.52
2026-06-09,17:35:00,4328.80,944.99
2026-06-09,17:40:00,4331.80,945.65
2026-06-09,17:45:00,4327.80,944.77
2026-06-09,17:50:00,4331.10,945.49
2026-06-09,17:55:00,4333.40,946.00
2026-06-09,18:00:00,4332.60,945.82
2026-06-09,18:05:00,4332.30,945.76
2026-06-09,18:10:00,4329.20,945.08
2026-06-09,18:15:00,4330.30,945.32
2026-06-09,18:20:00,4336.40,946.65
2026-06-09,18:30:00,4335.20,946.39
2026-06-09,18:35:00,4335.40,946.43
2026-06-09,18:40:00,4334.90,946.32
2026-06-09,18:45:00,4332.70,945.84
2026-06-09,18:50:00,4332.20,945.73
2026-06-09,18:55:00,4334.40,946.21
2026-06-09,19:00:00,4338.60,947.13
2026-06-09,19:05:00,4338.20,947.04
2026-06-09,19:10:00,4339.50,947.33
2026-06-09,19:15:00,4337.40,946.87
2026-06-09,19:20:00,4340.30,947.50
2026-06-09,19:25:00,4339.40,947.31
2026-06-09,19:30:00,4339.40,947.31
2026-06-09,19:35:00,4339.30,947.28
2026-06-09,19:40:00,4338.30,947.07
2026-06-09,19:45:00,4339.60,947.35
2026-06-09,19:50:00,4341.10,947.68
2026-06-09,19:55:00,4343.30,948.16
2026-06-09,20:00:00,4341.90,947.85
2026-06-09,20:05:00,4344.00,948.31
2026-06-09,20:10:00,4344.00,948.31
2026-06-09,20:15:00,4344.40,948.40
2026-06-09,20:20:00,4342.90,948.07
2026-06-09,20:25:00,4338.70,947.15
2026-06-09,20:30:00,4338.70,947.15
2026-06-09,20:35:00,4338.40,947.09
2026-06-09,20:40:00,4342.20,947.92
2026-06-09,20:45:00,4341.90,947.85
2026-06-09,20:50:00,4344.10,948.33
2026-06-09,20:55:00,4339.80,947.39
2026-06-09,21:00:00,4340.10,947.46
2026-06-09,21:05:00,4342.10,947.90
2026-06-09,21:10:00,4343.30,948.16
2026-06-09,21:15:00,4343.10,948.11
2026-06-09,21:20:00,4336.30,946.63
2026-06-09,21:25:00,4335.20,946.39
2026-06-09,21:30:00,4332.20,945.73
2026-06-09,21:35:00,4332.90,945.89
2026-06-09,21:40:00,4333.10,945.93
2026-06-09,21:45:00,4329.40,945.12
2026-06-09,21:50:00,4354.70,950.65
2026-06-09,21:55:00,4338.60,947.13
2026-06-09,22:00:00,4331.70,945.62
2026-06-09,22:05:00,4328.20,944.86
2026-06-09,22:10:00,4332.10,945.71
2026-06-09,22:15:00,4323.90,943.92
2026-06-09,22:20:00,4307.10,940.25
2026-06-09,22:25:00,4318.20,942.68
2026-06-09,22:30:00,4318.40,942.72
2026-06-09,22:35:00,4312.70,941.48
2026-06-09,22:40:00,4306.80,940.19
2026-06-09,22:45:00,4297.30,938.12
2026-06-09,22:50:00,4282.50,934.88
2026-06-09,22:55:00,4296.30,937.90
2026-06-09,23:00:00,4300.50,938.81
2026-06-09,23:05:00,4295.20,937.66
2026-06-09,23:10:00,4294.60,937.53
2026-06-09,23:15:00,4297.20,938.09
2026-06-09,23:20:00,4294.60,937.53
2026-06-09,23:25:00,4287.80,936.04
2026-06-09,23:30:00,4280.20,934.38
2026-06-09,23:35:00,4273.30,932.88
2026-06-09,23:40:00,4264.70,931.00
2026-06-09,23:45:00,4279.50,934.23
2026-06-09,23:50:00,4281.90,934.75
2026-06-09,23:55:00,4281.40,934.64
2026-06-10,00:00:00,4275.00,933.25
2026-06-10,00:05:00,4276.70,933.62
2026-06-10,00:10:00,4267.50,931.61
2026-06-10,00:15:00,4262.50,930.52
2026-06-10,00:20:00,4260.90,930.17
2026-06-10,00:25:00,4258.70,929.69
2026-06-10,00:30:00,4265.50,931.17
2026-06-10,00:35:00,4263.10,930.65
2026-06-10,00:40:00,4245.40,926.79
2026-06-10,00:45:00,4248.90,927.55
2026-06-10,00:50:00,4249.10,927.59
2026-06-10,00:55:00,4245.10,926.72
2026-06-10,01:00:00,4250.30,927.85
2026-06-10,01:05:00,4260.30,930.04
2026-06-10,01:10:00,4263.20,930.67
2026-06-10,01:15:00,4263.50,930.74
2026-06-10,01:20:00,4265.30,931.13
2026-06-10,01:25:00,4265.50,931.17
2026-06-10,01:30:00,4264.90,931.04
2026-06-10,01:35:00,4264.60,930.98
2026-06-10,01:40:00,4266.70,931.44
2026-06-10,01:45:00,4267.80,931.68
2026-06-10,01:50:00,4260.10,929.99
2026-06-10,01:55:00,4258.50,929.65
2026-06-10,02:00:00,4265.50,931.17
2026-06-10,02:05:00,4261.50,930.30
2026-06-10,02:10:00,4265.40,931.15
2026-06-10,02:15:00,4265.10,931.09
2026-06-10,02:20:00,4269.60,932.07
2026-06-10,02:25:00,4274.80,933.20
2026-06-10,02:30:00,4271.90,932.57
2026-06-10,02:35:00,4271.70,932.53
2026-06-10,02:40:00,4270.80,932.33
2026-06-10,02:45:00,4266.30,931.35
2026-06-10,02:50:00,4264.40,930.93
2026-06-10,02:55:00,4268.40,931.81
2026-06-10,03:00:00,4272.10,932.61
2026-06-10,03:05:00,4270.00,932.16
2026-06-10,03:10:00,4267.90,931.70
2026-06-10,03:15:00,4262.20,930.45
2026-06-10,03:20:00,4256.10,929.12
2026-06-10,03:25:00,4255.70,929.03
2026-06-10,03:30:00,4258.10,929.56
2026-06-10,03:35:00,4259.30,929.82
2026-06-10,03:40:00,4256.20,929.14
2026-06-10,03:45:00,4252.60,928.36
2026-06-10,03:50:00,4251.40,928.10
2026-06-10,03:55:00,4259.20,929.80
2026-06-10,04:00:00,4259.10,929.78
2026-06-10,04:05:00,4259.30,929.82
2026-06-10,04:10:00,4258.50,929.65
2026-06-10,04:15:00,4259.70,929.91
2026-06-10,04:20:00,4260.40,930.06
2026-06-10,04:25:00,4259.20,929.80
2026-06-10,04:30:00,4260.50,930.08
2026-06-10,04:35:00,4259.00,929.75
2026-06-10,04:40:00,4261.20,930.23
2026-06-10,04:45:00,4262.60,930.54
2026-06-10,04:50:00,4262.00,930.41
2026-06-10,04:55:00,4261.50,930.30
2026-06-10,05:00:00,4260.50,930.08
2026-06-10,05:05:00,4260.60,930.10
2026-06-10,05:10:00,4260.60,930.10
2026-06-10,05:15:00,4260.60,930.10
2026-06-10,05:20:00,4260.60,930.10
2026-06-10,05:25:00,4260.60,930.10
2026-06-10,05:30:00,4260.60,930.10
2026-06-10,05:35:00,4260.60,930.10
2026-06-10,05:40:00,4260.60,930.10
2026-06-10,05:45:00,4260.60,930.10
2026-06-10,05:50:00,4260.60,930.10
2026-06-10,05:55:00,4260.60,930.10
2026-06-10,06:00:00,4260.60,930.10
2026-06-10,06:05:00,4255.00,928.88
2026-06-10,06:10:00,4253.50,928.55
2026-06-10,06:15:00,4256.50,929.21
2026-06-10,06:20:00,4255.30,928.95
2026-06-10,06:25:00,4255.30,928.95
2026-06-10,06:30:00,4256.90,929.30
2026-06-10,06:35:00,4257.20,929.36
2026-06-10,06:40:00,4252.60,928.36
2026-06-10,06:45:00,4252.00,928.23
2026-06-10,06:50:00,4244.10,926.50
2026-06-10,06:55:00,4237.10,924.97
2026-06-10,07:00:00,4236.60,924.86
2026-06-10,07:05:00,4247.10,927.16
2026-06-10,07:10:00,4245.30,926.76
2026-06-10,07:15:00,4239.00,925.39
2026-06-10,07:20:00,4230.00,923.42
2026-06-10,07:25:00,4229.10,923.23
2026-06-10,07:30:00,4228.00,922.99
2026-06-10,07:35:00,4228.10,923.01
2026-06-10,07:40:00,4223.20,921.94
2026-06-10,07:45:00,4221.00,921.46
2026-06-10,07:50:00,4217.60,920.72
2026-06-10,07:55:00,4220.80,921.42
2026-06-10,00:05:00,4222.20,921.72
2026-06-10,00:10:00,4223.60,922.03
2026-06-10,00:15:00,4219.20,921.07
2026-06-10,00:20:00,4223.90,922.09
2026-06-10,00:25:00,4226.70,922.70
2026-06-10,00:30:00,4225.40,922.42
2026-06-10,00:35:00,4208.30,918.69
2026-06-10,00:40:00,4209.70,918.99
2026-06-10,00:45:00,4201.50,917.20
2026-06-10,00:50:00,4203.10,917.55
2026-06-10,00:55:00,4209.70,918.99
2026-06-10,00:00:00,4219.50,921.13
2026-06-10,00:05:00,4198.90,916.63
2026-06-10,00:10:00,4197.10,916.24
2026-06-10,00:15:00,4205.60,918.10
2026-06-10,00:20:00,4216.20,920.41
2026-06-10,00:25:00,4206.90,918.38
2026-06-10,00:30:00,4202.90,917.51
2026-06-10,00:35:00,4199.80,916.83
2026-06-10,00:40:00,4204.20,917.79
2026-06-10,00:45:00,4186.70,913.97
2026-06-10,00:50:00,4192.20,915.17
2026-06-10,00:55:00,4189.50,914.58
2026-06-10,10:00:00,4189.00,914.47
2026-06-10,10:05:00,4186.40,913.91
2026-06-10,10:10:00,4182.70,913.10
2026-06-10,10:15:00,4185.20,913.64
2026-06-10,10:20:00,4185.00,913.60
2026-06-10,10:25:00,4184.90,913.58
2026-06-10,10:30:00,4186.90,914.01
2026-06-10,10:35:00,4177.60,911.98
2026-06-10,10:40:00,4188.60,914.39
2026-06-10,10:45:00,4183.50,913.27
2026-06-10,10:50:00,4185.40,913.69
2026-06-10,10:55:00,4176.50,911.74
2026-06-10,11:00:00,4174.70,911.35
2026-06-10,11:05:00,4176.10,911.66
2026-06-10,11:10:00,4175.40,911.50
2026-06-10,11:15:00,4178.50,912.18
2026-06-10,11:20:00,4179.30,912.36
2026-06-10,11:25:00,4176.80,911.81
2026-06-10,11:30:00,4177.90,912.05
2026-06-10,11:35:00,4180.40,912.60
2026-06-10,11:40:00,4183.70,913.32
2026-06-10,11:45:00,4179.80,912.46
2026-06-10,11:50:00,4185.90,913.80
2026-06-10,11:55:00,4184.50,913.49
2026-06-10,12:00:00,4185.60,913.73
2026-06-10,12:05:00,4186.80,913.99
2026-06-10,12:10:00,4183.60,913.29
2026-06-10,12:15:00,4182.90,913.14
2026-06-10,12:20:00,4181.30,912.79
2026-06-10,12:25:00,4179.50,912.40
2026-06-10,12:30:00,4178.70,912.22
2026-06-10,12:35:00,4175.90,911.61
2026-06-10,12:40:00,4174.80,911.37
2026-06-10,12:45:00,4175.20,911.46
2026-06-10,12:50:00,4174.90,911.39
2026-06-10,12:55:00,4175.70,911.57
2026-06-10,13:00:00,4175.80,911.59
2026-06-10,13:05:00,4176.00,911.64
2026-06-10,13:10:00,4177.10,911.88
2026-06-10,13:15:00,4180.80,912.68
2026-06-10,13:20:00,4177.20,911.90
2026-06-10,13:25:00,4183.10,913.18
2026-06-10,13:30:00,4184.70,913.53
2026-06-10,13:35:00,4193.50,915.46
2026-06-10,13:40:00,4195.00,915.78
2026-06-10,13:45:00,4198.00,916.44
2026-06-10,13:50:00,4205.20,918.01
2026-06-10,13:55:00,4204.90,917.94
2026-06-10,14:00:00,4205.20,918.01
2026-06-10,14:05:00,4211.10,919.30
2026-06-10,14:10:00,4220.50,921.35
2026-06-10,14:15:00,4216.80,920.54
2026-06-10,14:20:00,4213.70,919.87
2026-06-10,14:25:00,4212.80,919.67
2026-06-10,14:30:00,4212.40,919.58
2026-06-10,14:35:00,4211.60,919.41
2026-06-10,14:40:00,4210.50,919.17
2026-06-10,14:45:00,4207.30,918.47
2026-06-10,14:50:00,4207.10,918.42
2026-06-10,14:55:00,4204.60,917.88
2026-06-10,15:00:00,4204.70,917.90
2026-06-10,15:05:00,4203.70,917.68
2026-06-10,15:10:00,4207.20,918.45
2026-06-10,15:15:00,4199.60,916.79
2026-06-10,15:20:00,4200.10,916.90
2026-06-10,15:25:00,4202.80,917.49
2026-06-10,15:30:00,4195.30,915.85
